seqid,source,type,start,end,score,strand,phase,attributes,Bd_1_20,Bd_1_29,Bd_2_20,Bd_2_29,Bd_4_20,Bd_4_29,Bd_5_20,Bd_5_29
NODE_222_length_7421_cov_102.998230,KBase,gene,4213,4652,.,-,0,ID=MOxSPAdes.Assembly_NODE_222_length_7421_cov_102.998230_6; product=ribosome-associated heat shock protein Hsp15; ko=KO:K04762,0,1,1,4,3,0,10,7
NODE_222_length_7421_cov_102.998230,KBase,gene,4957,6188,.,-,0,ID=MOxSPAdes.Assembly_NODE_222_length_7421_cov_102.998230_8; product=methylamine---glutamate N-methyltransferase subunit C %5BEC:2.1.1.21%5D; ko=KO:K22083,1,14,98,157,85,6,87,205
NODE_222_length_7421_cov_102.998230,KBase,gene,5148,5902,.,+,0,ID=MOxSPAdes.Assembly_NODE_222_length_7421_cov_102.998230_7; product=,0,0,0,0,0,0,0,0
NODE_223_length_7310_cov_103.628923,KBase,gene,-1556,2,.,-,0,ID=MOxSPAdes.Assembly_NODE_223_length_7310_cov_103.628923_1; product=,0,0,2,0,1,0,1,0
NODE_223_length_7310_cov_103.628923,KBase,gene,1879,2588,.,+,0,ID=MOxSPAdes.Assembly_NODE_223_length_7310_cov_103.628923_2; product=,5,13,84,49,152,11,97,233
NODE_223_length_7310_cov_103.628923,KBase,gene,2627,3165,.,+,0,ID=MOxSPAdes.Assembly_NODE_223_length_7310_cov_103.628923_3; product=,8,11,124,50,101,6,82,134
NODE_223_length_7310_cov_103.628923,KBase,gene,3169,3656,.,+,0,ID=MOxSPAdes.Assembly_NODE_223_length_7310_cov_103.628923_4; product=,1,3,40,20,162,0,150,84
NODE_223_length_7310_cov_103.628923,KBase,gene,3762,4351,.,+,0,ID=MOxSPAdes.Assembly_NODE_223_length_7310_cov_103.628923_5; product=,0,3,63,75,78,7,61,123
NODE_223_length_7310_cov_103.628923,KBase,gene,4318,5351,.,+,0,ID=MOxSPAdes.Assembly_NODE_223_length_7310_cov_103.628923_6; product=,1,6,78,88,170,4,183,123
NODE_223_length_7310_cov_103.628923,KBase,gene,5476,6038,.,+,0,ID=MOxSPAdes.Assembly_NODE_223_length_7310_cov_103.628923_7; product=,4,7,57,40,167,7,157,98
NODE_223_length_7310_cov_103.628923,KBase,gene,6144,6532,.,+,0,ID=MOxSPAdes.Assembly_NODE_223_length_7310_cov_103.628923_8; product=,0,4,16,9,99,1,66,53
NODE_223_length_7310_cov_103.628923,KBase,gene,6864,7309,.,+,0,ID=MOxSPAdes.Assembly_NODE_223_length_7310_cov_103.628923_9; product=,27,39,156,215,76,14,70,332
NODE_224_length_6958_cov_106.527394,KBase,gene,2,471,.,+,0,ID=MOxSPAdes.Assembly_NODE_224_length_6958_cov_106.527394_1; product=,6,34,361,322,226,29,207,660
NODE_224_length_6958_cov_106.527394,KBase,gene,603,1111,.,+,0,ID=MOxSPAdes.Assembly_NODE_224_length_6958_cov_106.527394_2; product=NADH-quinone oxidoreductase subunit E %5BEC:7.1.1.2%5D; ko=KO:K00334,29,76,634,791,268,70,321,1405
NODE_224_length_6958_cov_106.527394,KBase,gene,1189,2546,.,+,0,ID=MOxSPAdes.Assembly_NODE_224_length_6958_cov_106.527394_3; product=NADH-quinone oxidoreductase subunit F %5BEC:7.1.1.2%5D; ko=KO:K00335,39,131,1407,1438,816,98,783,2695
NODE_224_length_6958_cov_106.527394,KBase,gene,2580,3424,.,+,0,ID=MOxSPAdes.Assembly_NODE_224_length_6958_cov_106.527394_4; product=,42,55,525,730,394,43,316,1366
NODE_224_length_6958_cov_106.527394,KBase,gene,3467,4464,.,+,0,ID=MOxSPAdes.Assembly_NODE_224_length_6958_cov_106.527394_5; product=,28,92,988,888,598,74,583,2258
NODE_224_length_6958_cov_106.527394,KBase,gene,4648,5711,.,+,0,ID=MOxSPAdes.Assembly_NODE_224_length_6958_cov_106.527394_6; product=NADH-quinone oxidoreductase subunit H %5BEC:7.1.1.2%5D; ko=KO:K00337,23,66,649,638,501,50,455,1631
NODE_224_length_6958_cov_106.527394,KBase,gene,5770,6326,.,+,0,ID=MOxSPAdes.Assembly_NODE_224_length_6958_cov_106.527394_7; product=NADH-quinone oxidoreductase subunit I %5BEC:7.1.1.2%5D; ko=KO:K00338,8,36,290,329,144,32,159,490
NODE_224_length_6958_cov_106.527394,KBase,gene,6327,6823,.,+,0,ID=MOxSPAdes.Assembly_NODE_224_length_6958_cov_106.527394_8; product=NADH-quinone oxidoreductase subunit J %5BEC:7.1.1.2%5D; ko=KO:K00339,8,20,162,252,105,15,113,434
NODE_224_length_6958_cov_106.527394,KBase,gene,6829,6956,.,+,0,ID=MOxSPAdes.Assembly_NODE_224_length_6958_cov_106.527394_9; product=,0,0,3,2,5,0,2,9
NODE_225_length_6908_cov_103.412970,KBase,gene,2,1122,.,+,0,ID=MOxSPAdes.Assembly_NODE_225_length_6908_cov_103.412970_1; product=,13,73,599,513,526,37,447,875
NODE_225_length_6908_cov_103.412970,KBase,gene,1173,1594,.,+,0,ID=MOxSPAdes.Assembly_NODE_225_length_6908_cov_103.412970_2; product=,115,21,393,210,162,18,202,239
NODE_225_length_6908_cov_103.412970,KBase,gene,2063,3405,.,+,0,ID=MOxSPAdes.Assembly_NODE_225_length_6908_cov_103.412970_3; product=,2,26,58,62,305,8,296,401
NODE_225_length_6908_cov_103.412970,KBase,gene,2882,3477,.,-,0,ID=MOxSPAdes.Assembly_NODE_225_length_6908_cov_103.412970_4; product=superoxide dismutase%2C Fe-Mn family %5BEC:1.15.1.1%5D; ko=KO:K04564,0,0,0,0,0,0,0,0
NODE_225_length_6908_cov_103.412970,KBase,gene,3062,4875,.,-,0,ID=MOxSPAdes.Assembly_NODE_225_length_6908_cov_103.412970_6; product=transcription termination factor Rho; ko=KO:K03628,208,427,4385,7974,1668,420,1875,9510
NODE_225_length_6908_cov_103.412970,KBase,gene,4214,4815,.,+,0,ID=MOxSPAdes.Assembly_NODE_225_length_6908_cov_103.412970_5; product=,0,0,0,0,0,0,0,0
NODE_226_length_6643_cov_97.738958,KBase,gene,-146,2,.,-,0,ID=MOxSPAdes.Assembly_NODE_226_length_6643_cov_97.738958_1; product=,0,0,0,1,0,0,0,0
NODE_226_length_6643_cov_97.738958,KBase,gene,239,576,.,+,0,ID=MOxSPAdes.Assembly_NODE_226_length_6643_cov_97.738958_2; product=,0,4,5,12,123,2,117,20
NODE_226_length_6643_cov_97.738958,KBase,gene,584,1782,.,+,0,ID=MOxSPAdes.Assembly_NODE_226_length_6643_cov_97.738958_3; product=,1,8,28,48,355,0,282,71
NODE_226_length_6643_cov_97.738958,KBase,gene,1861,3254,.,+,0,ID=MOxSPAdes.Assembly_NODE_226_length_6643_cov_97.738958_4; product=alkaline phosphatase %5BEC:3.1.3.1%5D; ko=KO:K01077,1,9,5,13,120,0,74,13
NODE_226_length_6643_cov_97.738958,KBase,gene,2525,3363,.,-,0,ID=MOxSPAdes.Assembly_NODE_226_length_6643_cov_97.738958_5; product=,2,5,22,53,91,8,118,94
NODE_226_length_6643_cov_97.738958,KBase,gene,4590,4873,.,+,0,ID=MOxSPAdes.Assembly_NODE_226_length_6643_cov_97.738958_6; product=,230,1323,1223,8615,329,536,347,9584
NODE_226_length_6643_cov_97.738958,KBase,gene,5082,6640,.,+,0,ID=MOxSPAdes.Assembly_NODE_226_length_6643_cov_97.738958_7; product=,1,14,20,62,650,3,467,154
NODE_227_length_6546_cov_107.029989,KBase,gene,-637,3,.,-,0,ID=MOxSPAdes.Assembly_NODE_227_length_6546_cov_107.029989_1; product=,0,0,0,0,0,0,0,0
NODE_227_length_6546_cov_107.029989,KBase,gene,-50,1328,.,-,0,ID=MOxSPAdes.Assembly_NODE_227_length_6546_cov_107.029989_3; product=NADH-quinone oxidoreductase subunit N %5BEC:7.1.1.2%5D; ko=KO:K00343,31,21,222,170,75,13,43,298
NODE_227_length_6546_cov_107.029989,KBase,gene,207,685,.,-,0,ID=MOxSPAdes.Assembly_NODE_227_length_6546_cov_107.029989_2; product=,0,0,0,0,0,0,0,0
NODE_227_length_6546_cov_107.029989,KBase,gene,1366,2858,.,-,0,ID=MOxSPAdes.Assembly_NODE_227_length_6546_cov_107.029989_4; product=,5,34,474,798,407,50,422,1348
NODE_227_length_6546_cov_107.029989,KBase,gene,2442,4354,.,-,0,ID=MOxSPAdes.Assembly_NODE_227_length_6546_cov_107.029989_5; product=NADH-quinone oxidoreductase subunit L %5BEC:7.1.1.2%5D; ko=KO:K00341,32,78,684,1244,576,52,560,2290
NODE_227_length_6546_cov_107.029989,KBase,gene,5996,6270,.,-,0,ID=MOxSPAdes.Assembly_NODE_227_length_6546_cov_107.029989_6; product=NADH-quinone oxidoreductase subunit K %5BEC:7.1.1.2%5D; ko=KO:K00340,13,25,274,356,167,24,156,704
NODE_228_length_6330_cov_105.829842,KBase,gene,-50,206,.,-,0,ID=MOxSPAdes.Assembly_NODE_228_length_6330_cov_105.829842_1; product=,0,0,3,0,0,0,0,5
NODE_228_length_6330_cov_105.829842,KBase,gene,69,481,.,-,0,ID=MOxSPAdes.Assembly_NODE_228_length_6330_cov_105.829842_2; product=,29,31,195,220,98,5,76,518
NODE_228_length_6330_cov_105.829842,KBase,gene,539,969,.,-,0,ID=MOxSPAdes.Assembly_NODE_228_length_6330_cov_105.829842_3; product=PhnB protein; ko=KO:K04750,6,15,129,141,57,13,51,237
NODE_228_length_6330_cov_105.829842,KBase,gene,703,1490,.,-,0,ID=MOxSPAdes.Assembly_NODE_228_length_6330_cov_105.829842_4; product=,25,13,468,145,225,8,212,290
NODE_228_length_6330_cov_105.829842,KBase,gene,1755,2278,.,-,0,ID=MOxSPAdes.Assembly_NODE_228_length_6330_cov_105.829842_5; product=,3,24,372,93,406,20,391,324
NODE_228_length_6330_cov_105.829842,KBase,gene,2433,2893,.,-,0,ID=MOxSPAdes.Assembly_NODE_228_length_6330_cov_105.829842_6; product=,0,12,317,90,200,12,147,239
NODE_228_length_6330_cov_105.829842,KBase,gene,2973,3382,.,-,0,ID=MOxSPAdes.Assembly_NODE_228_length_6330_cov_105.829842_7; product=uncharacterized protein; ko=KO:K07032,4,2,113,54,97,3,54,91
NODE_228_length_6330_cov_105.829842,KBase,gene,3281,3870,.,-,0,ID=MOxSPAdes.Assembly_NODE_228_length_6330_cov_105.829842_8; product=,0,0,2,2,6,1,2,4
NODE_228_length_6330_cov_105.829842,KBase,gene,3533,4743,.,-,0,ID=MOxSPAdes.Assembly_NODE_228_length_6330_cov_105.829842_9; product=uncharacterized protein; ko=KO:K09003,16,10,134,130,299,4,253,219
NODE_228_length_6330_cov_105.829842,KBase,gene,5895,6112,.,-,0,ID=MOxSPAdes.Assembly_NODE_228_length_6330_cov_105.829842_10; product=,2,7,62,55,128,2,109,103
NODE_229_length_6209_cov_109.332029,KBase,gene,2,1695,.,+,0,ID=MOxSPAdes.Assembly_NODE_229_length_6209_cov_109.332029_1; product=,494,856,7176,6960,1545,510,1819,15294
NODE_229_length_6209_cov_109.332029,KBase,gene,1761,2785,.,+,0,ID=MOxSPAdes.Assembly_NODE_229_length_6209_cov_109.332029_2; product=diaminohydroxyphosphoribosylaminopyrimidine deaminase / 5-amino-6-%285-phosphoribosylamino%29uracil reductase %5BEC:3.5.4.26 1.1.1.193%5D; ko=KO:K11752,14,72,320,394,318,37,266,920
NODE_229_length_6209_cov_109.332029,KBase,gene,3450,4159,.,-,0,ID=MOxSPAdes.Assembly_NODE_229_length_6209_cov_109.332029_4; product=uncharacterized protein; ko=KO:K06973,20,95,464,391,175,61,192,1348
NODE_229_length_6209_cov_109.332029,KBase,gene,3557,4161,.,+,0,ID=MOxSPAdes.Assembly_NODE_229_length_6209_cov_109.332029_3; product=,0,0,9,6,3,0,2,11
NODE_229_length_6209_cov_109.332029,KBase,gene,4975,6107,.,+,0,ID=MOxSPAdes.Assembly_NODE_229_length_6209_cov_109.332029_5; product=,9,33,304,304,544,21,611,516
NODE_22_length_45568_cov_103.700908,KBase,gene,-397,1314,.,-,0,ID=MOxSPAdes.Assembly_NODE_22_length_45568_cov_103.700908_2; product=,1,1,13,8,17,0,10,21
NODE_22_length_45568_cov_103.700908,KBase,gene,3,1069,.,+,0,ID=MOxSPAdes.Assembly_NODE_22_length_45568_cov_103.700908_1; product=,0,0,0,0,0,0,0,0
NODE_22_length_45568_cov_103.700908,KBase,gene,3267,3508,.,+,0,ID=MOxSPAdes.Assembly_NODE_22_length_45568_cov_103.700908_3; product=large subunit ribosomal protein L28; ko=KO:K02902,58,38,607,578,299,38,276,501
NODE_22_length_45568_cov_103.700908,KBase,gene,3516,3697,.,+,0,ID=MOxSPAdes.Assembly_NODE_22_length_45568_cov_103.700908_4; product=large subunit ribosomal protein L33; ko=KO:K02913,46,20,650,331,158,25,194,267
NODE_22_length_45568_cov_103.700908,KBase,gene,3718,3866,.,+,0,ID=MOxSPAdes.Assembly_NODE_22_length_45568_cov_103.700908_5; product=,23,10,374,126,72,10,85,140
NODE_22_length_45568_cov_103.700908,KBase,gene,3957,4426,.,+,0,ID=MOxSPAdes.Assembly_NODE_22_length_45568_cov_103.700908_6; product=2-iminobutanoate/2-iminopropanoate deaminase %5BEC:3.5.99.10%5D; ko=KO:K09022,0,0,12,7,2,1,4,19
NODE_22_length_45568_cov_103.700908,KBase,gene,4049,5805,.,-,0,ID=MOxSPAdes.Assembly_NODE_22_length_45568_cov_103.700908_9; product=protease IV %5BEC:3.4.21.-%5D; ko=KO:K04773,2,10,27,118,37,5,30,261
NODE_22_length_45568_cov_103.700908,KBase,gene,4443,5395,.,+,0,ID=MOxSPAdes.Assembly_NODE_22_length_45568_cov_103.700908_7; product=fused signal recognition particle receptor; ko=KO:K03110,0,0,0,0,0,0,0,0
NODE_22_length_45568_cov_103.700908,KBase,gene,5470,5729,.,+,0,ID=MOxSPAdes.Assembly_NODE_22_length_45568_cov_103.700908_8; product=,0,0,0,0,0,0,0,0
NODE_22_length_45568_cov_103.700908,KBase,gene,7584,7999,.,+,0,ID=MOxSPAdes.Assembly_NODE_22_length_45568_cov_103.700908_10; product=2-amino-4-hydroxy-6-hydroxymethyldihydropteridine diphosphokinase %5BEC:2.7.6.3%5D; ko=KO:K00950,14,34,232,316,83,17,74,450
NODE_22_length_45568_cov_103.700908,KBase,gene,8018,9132,.,+,0,ID=MOxSPAdes.Assembly_NODE_22_length_45568_cov_103.700908_11; product=,46,500,2839,1468,1231,265,1330,4080
NODE_22_length_45568_cov_103.700908,KBase,gene,9183,10705,.,+,0,ID=MOxSPAdes.Assembly_NODE_22_length_45568_cov_103.700908_12; product=OmpA-OmpF porin%2C OOP family; ko=KO:K03286,34,902,6514,2762,3194,489,3199,13657
NODE_22_length_45568_cov_103.700908,KBase,gene,11093,12528,.,+,0,ID=MOxSPAdes.Assembly_NODE_22_length_45568_cov_103.700908_13; product=,106,1186,12894,3695,4621,831,4887,22255
NODE_22_length_45568_cov_103.700908,KBase,gene,12608,14514,.,+,0,ID=MOxSPAdes.Assembly_NODE_22_length_45568_cov_103.700908_14; product=,18,42,399,237,420,25,443,791
NODE_22_length_45568_cov_103.700908,KBase,gene,14558,15549,.,+,0,ID=MOxSPAdes.Assembly_NODE_22_length_45568_cov_103.700908_15; product=methionyl-tRNA formyltransferase %5BEC:2.1.2.9%5D; ko=KO:K00604,5,12,97,138,100,8,83,230
NODE_22_length_45568_cov_103.700908,KBase,gene,15072,15652,.,-,0,ID=MOxSPAdes.Assembly_NODE_22_length_45568_cov_103.700908_16; product=,0,0,0,0,0,0,0,0
NODE_22_length_45568_cov_103.700908,KBase,gene,15216,16336,.,-,0,ID=MOxSPAdes.Assembly_NODE_22_length_45568_cov_103.700908_17; product=3%2C4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II %5BEC:4.1.99.12 3.5.4.25%5D; ko=KO:K14652,9,18,110,212,151,12,167,265
NODE_22_length_45568_cov_103.700908,KBase,gene,16533,17527,.,-,0,ID=MOxSPAdes.Assembly_NODE_22_length_45568_cov_103.700908_18; product=,9,97,760,1092,447,71,411,1282
NODE_22_length_45568_cov_103.700908,KBase,gene,18786,19246,.,+,0,ID=MOxSPAdes.Assembly_NODE_22_length_45568_cov_103.700908_19; product=,1,0,49,20,40,1,31,41
NODE_22_length_45568_cov_103.700908,KBase,gene,19288,20024,.,+,0,ID=MOxSPAdes.Assembly_NODE_22_length_45568_cov_103.700908_20; product=,0,0,2,6,4,0,2,8
NODE_22_length_45568_cov_103.700908,KBase,gene,19492,21617,.,-,0,ID=MOxSPAdes.Assembly_NODE_22_length_45568_cov_103.700908_23; product=ATP-dependent DNA helicase PIF1 %5BEC:5.6.2.3%5D; ko=KO:K15255,1,1,1,6,10,0,10,4
NODE_22_length_45568_cov_103.700908,KBase,gene,20037,20470,.,+,0,ID=MOxSPAdes.Assembly_NODE_22_length_45568_cov_103.700908_21; product=,0,0,0,0,0,0,0,0
NODE_22_length_45568_cov_103.700908,KBase,gene,20716,21563,.,+,0,ID=MOxSPAdes.Assembly_NODE_22_length_45568_cov_103.700908_22; product=,0,0,0,0,0,0,0,0
NODE_22_length_45568_cov_103.700908,KBase,gene,23826,24277,.,+,0,ID=MOxSPAdes.Assembly_NODE_22_length_45568_cov_103.700908_24; product=,0,1,5,4,4,0,4,9
NODE_22_length_45568_cov_103.700908,KBase,gene,23887,24422,.,-,0,ID=MOxSPAdes.Assembly_NODE_22_length_45568_cov_103.700908_25; product=gamma-carbonic anhydrase %5BEC:4.2.1.-%5D; ko=KO:K01726,2,7,47,100,52,3,28,128
NODE_22_length_45568_cov_103.700908,KBase,gene,25126,26003,.,+,0,ID=MOxSPAdes.Assembly_NODE_22_length_45568_cov_103.700908_26; product=NFU1 iron-sulfur cluster scaffold homolog%2C mitochondrial; ko=KO:K22074,28,212,1775,1833,603,138,740,3499
NODE_22_length_45568_cov_103.700908,KBase,gene,25717,27671,.,-,0,ID=MOxSPAdes.Assembly_NODE_22_length_45568_cov_103.700908_29; product=bacillolysin %5BEC:3.4.24.28%5D; ko=KO:K01400,1,5,134,33,60,4,59,105
NODE_22_length_45568_cov_103.700908,KBase,gene,26015,26550,.,+,0,ID=MOxSPAdes.Assembly_NODE_22_length_45568_cov_103.700908_27; product=chromate reductase%2C NAD%28P%29H dehydrogenase %28quinone%29; ko=KO:K19784,0,0,0,0,0,0,0,0
NODE_22_length_45568_cov_103.700908,KBase,gene,26557,27590,.,+,0,ID=MOxSPAdes.Assembly_NODE_22_length_45568_cov_103.700908_28; product=protoporphyrin/coproporphyrin ferrochelatase %5BEC:4.98.1.1 4.99.1.9%5D; ko=KO:K01772,0,0,0,0,0,0,0,0
NODE_22_length_45568_cov_103.700908,KBase,gene,28921,29966,.,-,0,ID=MOxSPAdes.Assembly_NODE_22_length_45568_cov_103.700908_30; product=,167,127,3093,1318,822,95,928,3470
NODE_22_length_45568_cov_103.700908,KBase,gene,29796,31009,.,-,0,ID=MOxSPAdes.Assembly_NODE_22_length_45568_cov_103.700908_31; product=,18,17,284,225,118,22,117,368
NODE_22_length_45568_cov_103.700908,KBase,gene,30823,33257,.,-,0,ID=MOxSPAdes.Assembly_NODE_22_length_45568_cov_103.700908_33; product=iron complex outermembrane recepter protein; ko=KO:K02014,40,124,549,841,522,46,421,1468
NODE_22_length_45568_cov_103.700908,KBase,gene,32294,32931,.,+,0,ID=MOxSPAdes.Assembly_NODE_22_length_45568_cov_103.700908_32; product=hydroxyacylglutathione hydrolase %5BEC:3.1.2.6%5D; ko=KO:K01069,0,0,0,0,0,0,0,0
NODE_22_length_45568_cov_103.700908,KBase,gene,34236,35716,.,-,0,ID=MOxSPAdes.Assembly_NODE_22_length_45568_cov_103.700908_34; product=alpha%2Calpha-trehalase %5BEC:3.2.1.28%5D; ko=KO:K01194,0,4,127,209,581,5,530,332
NODE_22_length_45568_cov_103.700908,KBase,gene,35972,37200,.,-,0,ID=MOxSPAdes.Assembly_NODE_22_length_45568_cov_103.700908_35; product=MFS transporter%2C FHS family%2C glucose/mannose:H%2B symporter; ko=KO:K08174,2,4,39,119,247,8,221,144
NODE_22_length_45568_cov_103.700908,KBase,gene,38553,39415,.,+,0,ID=MOxSPAdes.Assembly_NODE_22_length_45568_cov_103.700908_36; product=,0,34,63,249,166,18,163,483
NODE_22_length_45568_cov_103.700908,KBase,gene,39379,39932,.,-,0,ID=MOxSPAdes.Assembly_NODE_22_length_45568_cov_103.700908_37; product=,1,10,72,106,51,3,37,190
NODE_22_length_45568_cov_103.700908,KBase,gene,40778,41373,.,+,0,ID=MOxSPAdes.Assembly_NODE_22_length_45568_cov_103.700908_38; product=,17,62,211,251,209,16,221,686
NODE_22_length_45568_cov_103.700908,KBase,gene,41746,42905,.,+,0,ID=MOxSPAdes.Assembly_NODE_22_length_45568_cov_103.700908_39; product=membrane fusion protein%2C multidrug efflux system; ko=KO:K03585,0,49,17,102,148,12,108,1177
NODE_22_length_45568_cov_103.700908,KBase,gene,42945,45565,.,+,0,ID=MOxSPAdes.Assembly_NODE_22_length_45568_cov_103.700908_40; product=,1,79,18,74,604,10,494,1826
NODE_230_length_6094_cov_99.864384,KBase,gene,1,275,.,+,0,ID=MOxSPAdes.Assembly_NODE_230_length_6094_cov_99.864384_1; product=,7,10,173,84,88,13,93,158
NODE_230_length_6094_cov_99.864384,KBase,gene,291,835,.,+,0,ID=MOxSPAdes.Assembly_NODE_230_length_6094_cov_99.864384_2; product=dTDP-4-dehydrorhamnose 3%2C5-epimerase %5BEC:5.1.3.13%5D; ko=KO:K01790,3,12,180,221,140,10,158,351
NODE_230_length_6094_cov_99.864384,KBase,gene,933,2233,.,+,0,ID=MOxSPAdes.Assembly_NODE_230_length_6094_cov_99.864384_3; product=ribosomal protein S12 methylthiotransferase %5BEC:2.8.4.4%5D; ko=KO:K14441,36,36,644,421,728,31,655,699
NODE_230_length_6094_cov_99.864384,KBase,gene,2610,3277,.,+,0,ID=MOxSPAdes.Assembly_NODE_230_length_6094_cov_99.864384_4; product=,264,1438,10504,11034,4238,847,4411,20437
NODE_230_length_6094_cov_99.864384,KBase,gene,3299,4029,.,+,0,ID=MOxSPAdes.Assembly_NODE_230_length_6094_cov_99.864384_5; product=,285,1296,16469,12587,5232,821,5647,22015
NODE_230_length_6094_cov_99.864384,KBase,gene,4487,5250,.,-,0,ID=MOxSPAdes.Assembly_NODE_230_length_6094_cov_99.864384_7; product=exodeoxyribonuclease III %5BEC:3.1.11.2%5D; ko=KO:K01142,57,28,238,352,96,13,93,546
NODE_230_length_6094_cov_99.864384,KBase,gene,4839,5179,.,+,0,ID=MOxSPAdes.Assembly_NODE_230_length_6094_cov_99.864384_6; product=rare lipoprotein A; ko=KO:K03642,0,0,0,0,0,0,0,0
NODE_231_length_6065_cov_103.726286,KBase,gene,1,902,.,+,0,ID=MOxSPAdes.Assembly_NODE_231_length_6065_cov_103.726286_1; product=,0,0,1,11,107,0,81,31
NODE_231_length_6065_cov_103.726286,KBase,gene,532,992,.,-,0,ID=MOxSPAdes.Assembly_NODE_231_length_6065_cov_103.726286_2; product=Lrp/AsnC family transcriptional regulator%2C leucine-responsive regulatory protein; ko=KO:K03719,1,0,10,14,54,1,38,17
NODE_231_length_6065_cov_103.726286,KBase,gene,2002,4304,.,+,0,ID=MOxSPAdes.Assembly_NODE_231_length_6065_cov_103.726286_3; product=5-methyltetrahydropteroyltriglutamate--homocysteine methyltransferase %5BEC:2.1.1.14%5D; ko=KO:K00549,18,51,548,141,545,10,382,890
NODE_231_length_6065_cov_103.726286,KBase,gene,3605,4410,.,-,0,ID=MOxSPAdes.Assembly_NODE_231_length_6065_cov_103.726286_4; product=,1,1,11,19,15,0,19,39
NODE_231_length_6065_cov_103.726286,KBase,gene,4629,5218,.,-,0,ID=MOxSPAdes.Assembly_NODE_231_length_6065_cov_103.726286_5; product=RNA polymerase sigma-70 factor%2C ECF subfamily; ko=KO:K03088,13,41,205,300,153,14,161,580
NODE_231_length_6065_cov_103.726286,KBase,gene,5878,6062,.,+,0,ID=MOxSPAdes.Assembly_NODE_231_length_6065_cov_103.726286_6; product=,0,0,2,0,10,1,9,5
NODE_232_length_5981_cov_101.586551,KBase,gene,1,302,.,+,0,ID=MOxSPAdes.Assembly_NODE_232_length_5981_cov_101.586551_1; product=,4,0,14,10,114,0,85,9
NODE_232_length_5981_cov_101.586551,KBase,gene,557,1365,.,+,0,ID=MOxSPAdes.Assembly_NODE_232_length_5981_cov_101.586551_2; product=,2,1,46,18,363,3,308,13
NODE_232_length_5981_cov_101.586551,KBase,gene,1667,1857,.,+,0,ID=MOxSPAdes.Assembly_NODE_232_length_5981_cov_101.586551_3; product=,173,53,797,780,157,59,96,973
NODE_232_length_5981_cov_101.586551,KBase,gene,1959,2410,.,+,0,ID=MOxSPAdes.Assembly_NODE_232_length_5981_cov_101.586551_4; product=,25,26,236,260,94,24,107,604
NODE_232_length_5981_cov_101.586551,KBase,gene,2422,3392,.,+,0,ID=MOxSPAdes.Assembly_NODE_232_length_5981_cov_101.586551_5; product=,7,27,240,231,156,30,182,722
NODE_232_length_5981_cov_101.586551,KBase,gene,3372,3565,.,+,0,ID=MOxSPAdes.Assembly_NODE_232_length_5981_cov_101.586551_6; product=,0,0,7,2,8,0,3,18
NODE_232_length_5981_cov_101.586551,KBase,gene,3563,4596,.,+,0,ID=MOxSPAdes.Assembly_NODE_232_length_5981_cov_101.586551_7; product=,7,5,366,199,105,18,116,501
NODE_232_length_5981_cov_101.586551,KBase,gene,4575,5395,.,+,0,ID=MOxSPAdes.Assembly_NODE_232_length_5981_cov_101.586551_8; product=,6,10,286,131,190,14,224,303
NODE_232_length_5981_cov_101.586551,KBase,gene,5662,5978,.,+,0,ID=MOxSPAdes.Assembly_NODE_232_length_5981_cov_101.586551_9; product=,2,34,133,386,116,34,120,759
NODE_233_length_5953_cov_105.336283,KBase,gene,-950,200,.,-,0,ID=MOxSPAdes.Assembly_NODE_233_length_5953_cov_105.336283_1; product=homogentisate 1%2C2-dioxygenase %5BEC:1.13.11.5%5D; ko=KO:K00451,1,5,68,26,69,2,45,127
NODE_233_length_5953_cov_105.336283,KBase,gene,1474,3542,.,+,0,ID=MOxSPAdes.Assembly_NODE_233_length_5953_cov_105.336283_2; product=iron complex outermembrane recepter protein; ko=KO:K02014,356,1150,1452,8866,1432,771,1127,14960
NODE_233_length_5953_cov_105.336283,KBase,gene,3540,4000,.,+,0,ID=MOxSPAdes.Assembly_NODE_233_length_5953_cov_105.336283_3; product=,5,18,32,196,27,12,19,267
